timestamp,sensor_1,sensor_2,sensor_3,anomaly_flag
2024-01-01 00:00:28,0.5039542634249432,0.5000999227086163,0.6314343266801782,0
2024-01-01 00:00:29,0.5363392493022098,0.4726801971487976,0.5376271807044372,0
2024-01-01 00:00:30,0.5375571427835655,0.5978211283054602,0.5855985340649261,0
2024-01-01 00:00:31,0.676749069762752,0.6194876686335392,0.652147125527464,0
2024-01-01 00:00:32,0.5997205801254953,0.6443248160238606,0.6979092398741314,0
2024-01-01 00:00:33,0.5635313055256388,0.6584094249297388,0.6234079464021421,0
2024-01-01 00:00:34,0.673320269623628,0.6394733424110728,0.6746038141273901,0
2024-01-01 00:00:35,0.58667550473914,0.6555232138234496,0.6350095614865301,0
2024-01-01 00:00:36,0.6734278517217109,0.7099626651176141,0.679205435285835,0
2024-01-01 00:00:37,0.5800044054341563,0.7584176373184871,0.6658317205972332,0
2024-01-01 00:00:38,0.6263121426656298,4.536609180869178,0.7514679022788047,1
2024-01-01 00:00:39,0.7170224809938665,4.583688876665445,0.790997240146605,1
2024-01-01 00:00:40,0.7582794198992933,4.659676771332715,0.6610402138599589,1
2024-01-01 00:00:41,0.7438142437863944,0.747990149677051,0.7299969434403877,0
2024-01-01 00:00:42,0.7430607058514472,0.6593147227526472,0.7217874743099099,0
2024-01-01 00:00:43,0.7470873781158125,0.7334791836668695,0.746196278001492,0
2024-01-01 00:00:44,0.7012127793805979,0.790273088188512,-3.7366545824486486,1
2024-01-01 00:00:45,0.7518346992077479,0.7884566819239972,-3.755269859959059,1
2024-01-01 00:00:46,0.7771696814883767,0.7822545227710518,-3.6855318253729767,1
2024-01-01 00:00:47,0.8651142117160602,0.9294615029541872,0.7539924800599813,0
2024-01-01 00:00:48,0.8411724827794214,0.8227470003530549,0.8681326822022909,0
2024-01-01 00:00:49,0.7472453627238338,0.8469498204221092,0.8500873191497229,0
2024-01-01 00:00:50,0.8626751832776363,0.8531192296100286,0.7934132118061055,0
2024-01-01 00:00:51,0.8379539079285472,0.8677913583967373,0.8015058752626089,0
2024-01-01 00:00:52,0.8337581272280404,0.8694905502343155,0.9067035479815433,0
2024-01-01 00:00:53,0.9082392967870296,0.773537192842282,0.8424658194649868,0
2024-01-01 00:00:54,0.938907783009745,0.8378475652521623,0.9647246713759143,0
2024-01-01 00:00:55,0.9432713660172453,0.8809644942494421,0.7905350543494702,0
2024-01-01 00:00:56,0.8637395660153732,0.9463364252346697,0.8530937034331707,0
2024-01-01 00:00:57,0.8988728773233225,0.8993699061068418,0.8951137632241968,0
2024-01-01 00:00:58,0.939166280341945,0.8810342973614438,0.9210398862199147,0
2024-01-01 00:00:59,0.9792832687641383,4.149456267700212,0.963678253851175,1
2024-01-01 00:01:00,0.9140803740749618,4.177327854967444,0.9279434020220221,0
2024-01-01 00:01:01,0.9359164074858768,4.0402971063168245,0.9291388882606463,0
2024-01-01 00:01:02,0.8966672507492375,0.9568303420977206,0.9183321128107934,0
2024-01-01 00:01:03,0.8985800103864822,0.8248819134174279,0.9188281430352714,0
2024-01-01 00:01:04,1.0050421514089347,0.9488448562139378,0.9287703850388854,0
2024-01-01 00:01:05,1.037870186845734,1.0642798968782592,0.9661676012475321,0
2024-01-01 00:01:06,0.9717145940392485,0.9799124202862525,0.883002907503792,0
2024-01-01 00:01:07,1.0303611865899207,0.9111306315593971,1.0070180619631934,0
2024-01-01 00:01:08,1.002746403687698,0.9168419740694147,0.9881334999863423,0
2024-01-01 00:01:09,0.9564975426421036,0.9421217294393303,0.9828838490494924,0
2024-01-01 00:01:10,1.0105195102638809,0.9588659167220606,1.0493387612646758,0
2024-01-01 00:01:11,1.0726535911750181,0.9011127489671484,1.0254981044314604,0
2024-01-01 00:01:12,0.9968670462361888,1.015121419082789,1.0050393838073575,0
2024-01-01 00:01:13,1.0794005462023453,1.0283618963605452,1.0338478895919085,0
2024-01-01 00:01:14,0.8722935893331527,0.9857704498931689,0.9721493368637113,0
2024-01-01 00:01:15,1.0460901118228156,1.107281018862004,1.0346671553128393,0
2024-01-01 00:01:16,1.0106624973874916,0.9848364409674688,1.0473587669687547,0
2024-01-01 00:01:17,0.9922754630821857,1.0673657532501286,0.8848715833213406,0
2024-01-01 00:01:18,1.0123297590567415,0.9383566227954117,1.096237859072533,0
2024-01-01 00:01:19,0.9084792007686955,1.0228549148612491,1.0245623619721589,0
2024-01-01 00:01:20,0.9965900086496294,1.030076134916838,1.0381038963982165,0
2024-01-01 00:01:21,1.0247453720461113,0.9713599888263293,1.0610402249991788,0
2024-01-01 00:01:22,1.0797010835562495,1.0141674947228387,0.9989676852708849,0
2024-01-01 00:01:23,0.9784104790028545,0.9682857874821215,0.9835135106785282,0
2024-01-01 00:01:24,0.9620185220534166,0.986847439416446,1.0174315040426245,0
2024-01-01 00:01:25,0.9750769582732417,0.9860194090101062,1.1381333490703716,0
2024-01-01 00:01:26,1.0432598718898052,0.9272186273720219,0.9924613696136738,0
2024-01-01 00:01:27,1.0108567343185377,1.0205636607579323,0.9623832019978554,0
2024-01-01 00:01:28,0.9644663069492666,1.0205534746138274,1.0580597774548568,0
2024-01-01 00:01:29,1.0127599784637125,0.9684288219470035,0.8827476268831158,0
2024-01-01 00:01:30,0.9877015083455972,0.9949494329004228,0.9773820912703459,0
2024-01-01 00:01:31,1.0266413784071007,0.9322208814383547,0.9464173555952331,0
2024-01-01 00:01:32,0.9380803414585804,0.9105669563708602,1.0046275545128502,0
2024-01-01 00:01:33,1.0095813649015142,0.9477745193640655,0.9745826445429543,0
2024-01-01 00:01:34,1.0587571649199643,0.9965272177877558,0.9069663184687946,0
2024-01-01 00:01:35,1.0572039077382738,0.9520286458818348,0.9881575806443602,0
2024-01-01 00:01:36,1.1968242441485073,0.9273208892894529,0.9082148733564176,0
2024-01-01 00:01:37,1.246333723393637,0.9590977665020736,0.9399448328276696,0
2024-01-01 00:01:38,1.2844263285352218,0.8892182452013891,0.9136543750699668,0
2024-01-01 00:01:39,1.3229609226804713,0.86602496762288,0.9680668998060216,0
2024-01-01 00:01:40,1.3140744029430682,0.9016613154117041,0.896355680389037,0
2024-01-01 00:01:41,1.413599627756755,0.8683906492384766,0.7563361708900955,0
2024-01-01 00:01:42,1.466924816651925,0.8426512346210616,0.8463669878808442,0
2024-01-01 00:01:43,1.4930185680322654,0.9382046031493232,0.8961661835077184,0
2024-01-01 00:01:44,1.5737869637540767,0.9936833026461016,0.8505525719012536,0
2024-01-01 00:01:45,1.699064200238281,0.7959787479913709,0.933318338354825,0
2024-01-01 00:01:46,1.8698360882809029,0.8427457940846704,0.8124982035999269,0
2024-01-01 00:01:47,1.8805796548645575,0.8617535010742445,0.881865675580803,0
2024-01-01 00:01:48,1.980715333819961,0.7561532041829468,0.8825792274589617,1
2024-01-01 00:01:49,2.059770026257025,0.8198659775104686,0.8398118355488613,1
2024-01-01 00:01:50,2.062880238397417,0.8119910683433558,0.8399468917125272,0
2024-01-01 00:01:51,2.252496194725224,0.831663517279069,0.8009242920255063,1
2024-01-01 00:01:52,2.3515178727618897,0.7568793542862308,0.8092923045930228,1
2024-01-01 00:01:53,2.566039225743628,0.7548268385376213,0.7587489606164347,1
2024-01-01 00:01:54,2.5273211389599233,0.8188542482920098,0.7815959236032023,1
2024-01-01 00:01:55,2.645775079230278,0.7781763932854504,0.7428153080227373,1
2024-01-01 00:01:56,2.7224223764006865,0.7802301259631621,0.7294277944211329,1
2024-01-01 00:01:57,2.7588914329626664,0.6424608654726642,0.6969114396192888,1
2024-01-01 00:01:58,2.967346469189264,0.6827943508667632,0.7053643590452254,1
2024-01-01 00:01:59,3.0404002188034314,0.7777882186689591,0.777413353333743,1
2024-01-01 00:02:00,3.134677382434279,0.6832661630413875,0.6753949217621957,1
2024-01-01 00:02:01,3.141708453989259,0.6663949408517506,0.7196815969955312,1
2024-01-01 00:02:02,3.349105360249791,0.6535223401307666,0.6838268196087306,1
2024-01-01 00:02:03,3.300402744143713,0.72083034753289,0.654678259298684,0
2024-01-01 00:02:04,3.49111580070198,0.5894636485730441,0.6410686048409217,1
2024-01-01 00:02:05,1.7419523924874127,0.6445452683100965,0.612025150051508,0
2024-01-01 00:02:06,1.615502132126836,0.6081275524934587,0.565828703274155,0
2024-01-01 00:02:07,0.5503413439685643,0.5103457614186496,0.6645594447763717,0
2024-01-01 00:02:08,0.5671380046815087,0.5472247624534113,0.6150538922920084,0
2024-01-01 00:02:09,0.5202611248498112,0.5037453544029823,0.54758988804119,0
2024-01-01 00:02:10,0.45096820026815754,0.4648390073768665,0.5319569385356954,0
2024-01-01 00:02:11,0.51478979115214,0.5711823018773616,0.5396550002937314,0
2024-01-01 00:02:12,0.440907429302343,0.4330249807678075,0.4411183710506429,0
2024-01-01 00:02:13,0.5001708864621043,0.5139564762338976,0.43735220507629424,0
2024-01-01 00:02:14,0.412803432830181,0.4156939079728976,0.36493146028984463,0
2024-01-01 00:02:15,0.5183766004847068,0.5087505598226898,0.43030414652417043,0
2024-01-01 00:02:16,0.38365150505520546,0.4018235251165439,0.482390481056005,0
2024-01-01 00:02:17,0.38848170308816843,0.4213676576423446,0.3904839595464789,0
2024-01-01 00:02:18,0.4268749002935388,0.3578850011660261,0.495738042900164,0
2024-01-01 00:02:19,0.306121129479445,0.25931315339538286,0.345883566602065,0
2024-01-01 00:02:20,0.36036114688611115,0.26561109682149214,0.3578873972303932,0
2024-01-01 00:02:21,0.39553510193117525,0.23527491148800012,0.3162620481871289,0
2024-01-01 00:02:22,0.230867189578771,0.32393257466353326,0.19929145957461575,0
2024-01-01 00:02:23,0.30141761874320194,0.2907528076230761,0.2784227795639405,0
2024-01-01 00:02:24,0.28601348937353205,0.30275333801829374,0.2309575386300648,0
2024-01-01 00:02:25,0.2928404728028479,0.21978992685754145,0.26547859987279115,0
2024-01-01 00:02:26,0.17253607668121285,0.12581874728170017,0.2981747289032565,0
2024-01-01 00:02:27,0.14890715406755672,0.28002595614417136,0.19728815718253606,0
2024-01-01 00:02:28,0.22149334617507782,0.2448943206293429,0.21396475359066436,0
2024-01-01 00:02:29,0.19063954862911506,0.19448571424068803,0.16512102865906375,0
2024-01-01 00:02:30,0.16864465057716105,0.2116637383035213,0.20099139193283092,0
2024-01-01 00:02:31,0.15371566550547852,0.13131369702799922,0.2504250213877429,0
2024-01-01 00:02:32,0.08261675023767731,0.12987683398079092,0.19086617413641488,0
2024-01-01 00:02:33,0.1084148366183193,0.0616204333075294,0.06598939015513987,0
2024-01-01 00:02:34,0.09160734109484722,0.023418803290701874,0.1460040342650719,0
2024-01-01 00:02:35,0.0213630915319721,-0.021753401159335856,0.07209205453734077,0
2024-01-01 00:02:36,0.1304797012833338,-0.00044707964280455564,0.09877945226637687,0
2024-01-01 00:02:37,0.040984298962076206,0.1503912173997872,-0.034023678970536875,0
2024-01-01 00:02:38,-0.06217148179318624,-0.07861997547392993,-0.0070394424249037085,0
2024-01-01 00:02:39,0.010329775926456109,-0.06938093351766199,-0.013565558496099415,0
2024-01-01 00:02:40,-0.09110822693894616,-0.03672104197539839,-0.04506990775763301,0
2024-01-01 00:02:41,-0.022872803283742686,0.05764575201534128,-0.047734719184546026,0
2024-01-01 00:02:42,-0.024118814794738465,-0.13453300635864784,-0.08754395764316364,0
2024-01-01 00:02:43,-0.14286497180940333,-0.13326235259253855,-0.119652035971173,0
2024-01-01 00:02:44,-0.07339706080901119,-0.08799062014592152,-0.14443280769878108,0
2024-01-01 00:02:45,-0.12060664779642374,-0.11049868505774561,-0.1821808473195768,0
2024-01-01 00:02:46,-0.11975941684113608,-0.19558850173076936,-0.1454457785244279,0
2024-01-01 00:02:47,-0.08556852380197247,-0.22210724724766986,-0.18753381342372397,0
2024-01-01 00:02:48,-0.21214448618752313,-0.1774800536850053,-0.22685239495807047,0
2024-01-01 00:02:49,-0.2569421289147715,-0.23444606059200174,-0.2941941782803198,0
2024-01-01 00:02:50,-0.28301682350810736,-0.2241664840153904,-0.2116142947600844,0
2024-01-01 00:02:51,-5.080101287952043,-0.2661918103752089,-0.22394130970429885,1
2024-01-01 00:02:52,-5.0622395012669195,-0.25923178369418753,-0.3236792927014036,1
2024-01-01 00:02:53,-5.060282863742785,-0.27301359413364623,-0.2906030092368352,1
2024-01-01 00:02:54,-0.3007506482542331,-0.41197394364696704,-0.3418423244612531,0
2024-01-01 00:02:55,-0.2919240652378186,-3.855757066092499,-0.29736902750394606,1
2024-01-01 00:02:56,-0.35119086395058174,-3.8344790294514266,-0.3766259251076491,1
2024-01-01 00:02:57,-0.2975742140838645,-3.8290449317243667,-0.3948262783879439,1
2024-01-01 00:02:58,-0.40173854380631463,-0.40510472063438135,-0.3819550150628111,0
2024-01-01 00:02:59,-0.2705895111541017,-0.49882547304715275,-0.4276015987733707,0
2024-01-01 00:03:00,-0.3932370759066021,-0.3620646520241351,-0.4489502656304125,0
2024-01-01 00:03:01,-0.4851237926498124,-0.39948334078674463,-0.4730025842580745,0
2024-01-01 00:03:02,-0.5133718710383985,-0.45455396172332063,-0.48194188343464084,0
2024-01-01 00:03:03,-0.4530737521546857,-0.5004230112000354,-0.4959444320321289,0
2024-01-01 00:03:04,-0.5055424466220164,-0.4643536177768384,-0.49372590225553215,0
2024-01-01 00:03:05,-0.47563611620388885,-0.5340837135383671,-0.5194338854986017,0
2024-01-01 00:03:06,-0.5044291658406099,-0.4842905495497053,-0.5033624621595333,0
2024-01-01 00:03:07,-0.5482687297332136,-0.4547895020336661,-0.602299560167905,0
2024-01-01 00:03:08,-0.6032778836321634,-0.5853196886294567,-0.45647808742378715,0
2024-01-01 00:03:09,-0.6527595850420574,-0.5379951439010866,-0.5759099111058945,0
2024-01-01 00:03:10,-0.6151836385460703,-0.6256151896835964,-0.544292331726365,0
2024-01-01 00:03:11,-0.5656338833631201,-0.5570860091017469,-0.584306179906378,0
2024-01-01 00:03:12,-3.5705418645696576,-0.6361250306541191,-0.6177649404939904,0
2024-01-01 00:03:13,-3.584905437483991,-0.5664950034963558,-0.6163271639777829,0
2024-01-01 00:03:14,-3.455068133215716,-0.6675942743754006,-0.6367294317047902,0
2024-01-01 00:03:15,-0.35413716508244075,-0.7131519691588859,-0.677050732637811,0
2024-01-01 00:03:16,-0.35816025414699826,-0.6992636920199823,-0.562859287663141,0
2024-01-01 00:03:17,-0.24656462615405733,-0.7076986410487772,-0.6408084797981646,0
2024-01-01 00:03:18,-0.19133745596558993,-0.6984410256905164,-0.7899704255559267,0
2024-01-01 00:03:19,-0.19110140360562344,-0.7401226899418097,-0.6711335058171795,0
2024-01-01 00:03:20,-0.055471095781558954,-0.7245281674169859,-0.7332617519907775,0
2024-01-01 00:03:21,0.0155738983421152,-0.736467070656964,-0.6677911964851151,0
2024-01-01 00:03:22,0.10289024899861177,-0.7835078063083458,-0.7784532053903054,0
2024-01-01 00:03:23,0.16294372818962122,-0.7579155417753763,-0.8911148715402513,0
2024-01-01 00:03:24,0.10320393964295116,-0.8155298116967251,-0.8037789205246788,0
2024-01-01 00:03:25,0.18735257484265266,-0.6977864077136993,-0.8778810748663352,0
2024-01-01 00:03:26,0.3224793089306539,-0.7940530041445538,-0.8430454953126906,0
2024-01-01 00:03:27,0.3852323944557806,-0.78929315984025,-0.8484474111905758,0
2024-01-01 00:03:28,0.44844726511886535,-0.8402405911520557,-0.8115890037768873,0
2024-01-01 00:03:29,0.6788237372399057,-0.876726710870712,-0.8279541744655665,0
2024-01-01 00:03:30,0.5785685974177531,-0.8087757528357826,-0.8185732831199375,0
2024-01-01 00:03:31,0.6709878817561603,-0.8436117096223357,-0.8323742516492034,0
2024-01-01 00:03:32,0.7264476864469003,-0.9999472355404895,-0.772216371377938,0
2024-01-01 00:03:33,0.7762113410131136,-0.781822975891475,-0.8780256658681932,0
2024-01-01 00:03:34,0.7931322465633515,-0.8496760044437428,-0.8608572221628493,0
2024-01-01 00:03:35,0.9124612749657555,-0.9137190662911163,-0.850434403258067,0
2024-01-01 00:03:36,-3.7975779235231863,-0.8721165374679529,-0.9346914188754853,0
2024-01-01 00:03:37,-3.7044244468845893,-0.8886785983424402,-0.9729675767729064,0
2024-01-01 00:03:38,-3.6501259757921365,-0.8919866660662892,-0.8983301025240465,0
2024-01-01 00:03:39,-0.9192718052187472,-0.9668920554800955,-0.9433416809265407,0
2024-01-01 00:03:40,-0.8138691455558407,-0.9260442934454926,-0.8905912825532226,0
2024-01-01 00:03:41,-1.0288212670788586,-0.920354362710651,-0.8987399040006289,0
2024-01-01 00:03:42,-0.906617921054591,-0.8793354547950946,-0.8914754997467463,0
2024-01-01 00:03:43,-1.0266544077261899,-0.940888315047822,-0.9853113784532119,0
2024-01-01 00:03:44,-0.9743155765146456,-4.522967425524656,-0.9794410335797241,1
2024-01-01 00:03:45,-0.9005825878167287,-4.59435191505888,-0.9496808327767879,1
2024-01-01 00:03:46,-0.9557362521367425,-4.54939426470798,-0.9678576803623795,1
2024-01-01 00:03:47,-1.0163650204003247,-0.9191242023465224,-0.9396488816952453,0
2024-01-01 00:03:48,-1.001376437402129,-0.9998203382908628,-0.8976035248705945,0
2024-01-01 00:03:49,-0.9343694836055332,-0.9877540135663251,-0.973336007085781,0
2024-01-01 00:03:50,-1.0072093352193214,-1.0188868369137594,-1.0384691862673907,0
2024-01-01 00:03:51,-0.9618122435831465,-1.0404059953468192,-1.0703104281318376,0
2024-01-01 00:03:52,-0.9719024697029026,-1.017218427858168,-1.038782369660039,0
2024-01-01 00:03:53,-1.0079080285877897,-0.9472119047256167,-1.0415759644343279,0
2024-01-01 00:03:54,-0.8688783183610178,-0.9883810025906679,-0.9427139754340412,0
2024-01-01 00:03:55,-0.9447273064482004,-1.0192947333320908,-0.9788206378406257,0
2024-01-01 00:03:56,-1.077628165662905,-0.8674164441873772,-0.9726337404256822,0
2024-01-01 00:03:57,-0.966596124275714,-1.0110076473395417,-0.9398367143999456,0
2024-01-01 00:03:58,-1.0081561327288335,-0.9438380844070956,-0.9069205478624245,0
2024-01-01 00:03:59,-0.9311935788210821,-0.9571666222068118,-0.9835542249973451,0
2024-01-01 00:04:00,-1.0117906457574757,-0.9597556311048062,-0.9350277781318018,0
2024-01-01 00:04:01,-0.9758523416226162,-1.061659379205381,-0.9525060333322303,0
2024-01-01 00:04:02,-0.9424193933618897,-0.9041611542235277,-1.045536262137235,0
2024-01-01 00:04:03,-0.9215375010858637,-0.948851266630307,-1.0390413601425927,0
2024-01-01 00:04:04,-1.0216009477144592,-0.9156378859382894,-0.9785769005111812,0
2024-01-01 00:04:05,-0.97467767441638,-0.9010186911657725,-0.948107055985935,0
2024-01-01 00:04:06,-0.9776733954991864,-0.8682426186489023,-0.9298970302271651,0
2024-01-01 00:04:07,-0.9821747114814947,-0.999425814933487,-0.9593920790712902,0
2024-01-01 00:04:08,-0.8564279874397539,-0.9806391176623627,-1.0295113299442769,0
2024-01-01 00:04:09,-0.9192562761534826,-0.9686064882034832,-0.9578969927322386,0
2024-01-01 00:04:10,-0.9969684723798907,-0.9772385851158537,-1.025802926600361,0
2024-01-01 00:04:11,-0.8820665333476286,-0.8618757039853725,-4.209424554554493,1
2024-01-01 00:04:12,-0.8155059657419772,-0.9717736988377628,-4.164820057538943,1
2024-01-01 00:04:13,-0.863265944571071,-0.9338518653951654,-4.164677481334846,1
2024-01-01 00:04:14,-0.9837570747549983,-0.989363424249654,-0.9329009811967992,0
2024-01-01 00:04:15,-0.9245263859710448,-0.863712880911068,-0.8800890981128783,0
2024-01-01 00:04:16,-0.8291249172099359,-0.8988523456588869,-0.9002112461915893,0
2024-01-01 00:04:17,-0.9196425243426496,-0.8400935055856565,-0.819851773264331,0
2024-01-01 00:04:18,-0.8534926845590434,-0.8406335925804055,-0.8137727804665955,0
2024-01-01 00:04:19,-0.8280159767567677,-0.9488197625497115,-0.7003166754772207,0
2024-01-01 00:04:20,-0.9038011792990572,-0.8482083913876979,-0.6549725362791805,0
2024-01-01 00:04:21,-0.8507845297321124,-0.9023440911557792,-0.57875367811027,0
2024-01-01 00:04:22,-0.9998756834885281,-0.8307558989252366,-0.5136519650649638,0
2024-01-01 00:04:23,-0.8786901597012579,-0.8567747479556626,-0.42900568799015243,0
2024-01-01 00:04:24,-0.8294161494260747,-0.7251073089350208,-0.4807199448614783,0
2024-01-01 00:04:25,-0.8681566013221438,-0.6725960733500688,-0.3662676591701571,0
2024-01-01 00:04:26,-0.7127936815146653,-0.8066532940474778,-0.21474797587633432,0
2024-01-01 00:04:27,-0.8542397253446511,-0.7777847267384286,-0.1539560410399946,0
2024-01-01 00:04:28,-0.7927295282465535,-0.8849811970333419,-0.1406967665826634,0
2024-01-01 00:04:29,-0.751865922224476,-0.8406175153979643,-0.07904567588617517,0
2024-01-01 00:04:30,-0.6737008231026813,-0.7264544225589042,-0.078382913672018,0
2024-01-01 00:04:31,-0.8046100360905329,-0.7344352204121547,0.02050634973126675,0
2024-01-01 00:04:32,-0.6614072252600643,-0.6985009617778821,0.14178345213749965,0
2024-01-01 00:04:33,-0.7055035479446772,-0.7459165329978804,0.10025243040430598,0
2024-01-01 00:04:34,-0.7412471053729051,-0.6770384739225895,0.2318048895138839,0
2024-01-01 00:04:35,-0.6549351518572284,-0.8045153069691157,0.3147969785259176,0
2024-01-01 00:04:36,-0.653673786818453,-0.6940877010795803,0.3519830735337436,0
2024-01-01 00:04:37,-0.6789475799893966,-0.6256086877190911,0.4051135608871784,0
2024-01-01 00:04:38,-0.630485950743536,-0.5491476741888353,-0.6419311972533193,0
2024-01-01 00:04:39,-0.6380163520992714,-0.624599485088737,-0.593721753729875,0
2024-01-01 00:04:40,-0.5975907706097584,-0.57377524457559,-0.5935369065825137,0
2024-01-01 00:04:41,-0.554423571524034,-0.6209984046315716,-0.562806247689363,0
2024-01-01 00:04:42,-0.49224648798677617,-0.5493680066807967,-0.5898893597962138,0
2024-01-01 00:04:43,-0.6172154363443497,-0.5800202349598513,-0.571363953217088,0
2024-01-01 00:04:44,-0.4322168831961553,-0.4411334994685787,-0.5114229124434335,0
2024-01-01 00:04:45,-0.6197899325737627,-0.5386289505159482,-0.5667792606997502,0
2024-01-01 00:04:46,-0.5128715211434235,-0.513774697662937,-0.5617166833856031,0
2024-01-01 00:04:47,-0.45874958407319993,-0.44945770651213646,-0.37452425203143275,0
2024-01-01 00:04:48,-0.4567922897301508,-0.445719608391725,-0.44970629134295403,0
2024-01-01 00:04:49,-0.4844534477359613,-0.47159017760138633,-0.4656005310714369,0
2024-01-01 00:04:50,-0.4460082919316211,-0.4151109127669535,-0.47033379432406347,0
2024-01-01 00:04:51,-0.44235009913837164,-0.4704389610935211,-0.4636447675937941,0
2024-01-01 00:04:52,-0.4290874491806065,-0.3883030844530546,-0.4020270421780829,0
2024-01-01 00:04:53,-0.3388867434432896,-0.3539030970124275,-0.38613677491896253,0
2024-01-01 00:04:54,-0.3450994496932015,-0.3840838812958669,-0.3410117204395997,0
2024-01-01 00:04:55,-0.3790221445932687,-0.36287270976104424,-0.4093374635392407,0
2024-01-01 00:04:56,-0.28067356621638007,-0.3571291595224182,-0.3885765906910169,0
2024-01-01 00:04:57,-0.29142338241467375,-0.37858230383317804,-0.2937871927516684,0
2024-01-01 00:04:58,-0.24714546013008684,-0.26702807977182164,-0.26846377334270727,0
2024-01-01 00:04:59,-0.23718030039741297,-0.2924216150019185,-0.223478383137896,0
2024-01-01 00:05:00,-0.2908652487450295,-0.22159358723092065,-0.16633408541382166,0
2024-01-01 00:05:01,-0.25806654344031654,-0.23917849796872445,-4.098635656124461,1
2024-01-01 00:05:02,-0.17323074487799608,-0.17985563978356706,-4.032161992467224,1
2024-01-01 00:05:03,-0.16051853060668544,-0.2767161101408083,-4.09817915111919,1
2024-01-01 00:05:04,4.218401121517513,-0.22869209689108672,-0.3006686365222274,1
2024-01-01 00:05:05,4.245040196865193,-0.19375767405304672,-0.20062309734756673,1
2024-01-01 00:05:06,4.322857561546116,-0.07200930928108722,4.394573897415368,1
2024-01-01 00:05:07,-0.1415751129600492,-0.09184079907740143,4.545927080490152,1
2024-01-01 00:05:08,-0.06471912604804814,-0.1052495640544686,4.375168905294972,1
2024-01-01 00:05:09,-0.08221193135679256,-0.09598202289211114,-0.03504880909600085,0
2024-01-01 00:05:10,-0.06297346297885742,-0.022284310977016133,-0.08166588783472123,0
2024-01-01 00:05:11,0.02289557035274674,-0.061500278174711334,-0.007160108011995972,0
2024-01-01 00:05:12,0.029298932240672818,0.02480816054094852,-0.009856590943288938,0
2024-01-01 00:05:13,0.08778384698022151,-0.0026008155578897355,-0.03761971078131583,0
2024-01-01 00:05:14,0.17147182890971652,0.09286590463932735,0.07943813011247454,0
2024-01-01 00:05:15,0.16633887808369477,0.0010823635903745507,0.07075079159413286,0
2024-01-01 00:05:16,0.25847040668085125,0.06200765844618189,0.06767606141579591,0
2024-01-01 00:05:17,0.2679287703402504,0.042537177498885935,0.10317158550607368,0
2024-01-01 00:05:18,0.3586970629523552,0.1899492827571209,0.08731349433029106,0
2024-01-01 00:05:19,0.39499753512101626,0.12960641632218342,0.03192033082848107,0
2024-01-01 00:05:20,0.49999694826218133,0.09818183349224655,0.15415449158890487,0
2024-01-01 00:05:21,0.6185008453295636,0.12338296117435174,0.2798202600531647,0
2024-01-01 00:05:22,0.6413732504517271,0.21407527750563698,0.23063706516546523,0
2024-01-01 00:05:23,0.8803824719230144,0.11726951013080118,0.22285256227005357,0
